44,5,-4,2,3,3,0,2,-4,-7,1,-6,0,0,-3,8,-3,-2,0,1,-2,-1,-1,5,0,
45,5,1,1,0,5,-1,2,-8,-4,0,-4,3,0,-6,5,0,-3,-3,1,0,0,0,2,1,
46,2,3,-1,-3,2,-2,1,-9,2,-1,-1,6,3,-8,-1,3,-2,-6,2,1,2,1,1,2,
47,-1,2,-1,-3,-1,0,3,-7,6,2,2,4,3,-9,-5,0,-1,-4,3,1,2,1,0,0,
48,-1,-2,0,0,-4,1,4,-4,7,1,3,1,2,-7,-6,-1,2,-1,3,0,1,0,-1,-1,
49,2,-7,2,3,-5,2,2,0,5,-2,4,-2,2,-2,-4,0,5,2,2,-4,-1,-1,-4,-2,
50,5,-9,3,3,-2,1,0,1,0,-2,1,-5,2,2,1,0,4,5,1,-7,-2,-1,-3,-1,
51,5,-8,1,0,1,-2,1,1,-4,1,0,-4,1,3,5,-1,1,4,1,-9,0,0,-2,2,
52,2,-6,-2,-3,2,-3,3,0,-5,2,-1,-1,1,1,6,0,-2,1,2,-8,3,1,1,3,
53,-1,-3,-4,-3,3,-2,2,-2,-3,-1,-2,2,4,-4,4,3,-5,-2,3,-4,5,1,4,2,
54,-1,-1,-3,0,2,1,2,-7,0,0,-5,3,4,-7,1,0,-3,-3,3,2,4,0,6,-1,
55,2,0,1,3,1,4,3,-10,4,1,-3,4,1,-8,-3,-3,-1,-4,2,5,0,-1,3,-4,
56,5,0,4,3,0,3,1,-10,5,-2,0,1,1,-8,-4,0,0,-1,1,5,-3,-1,0,-3,
57,5,-1,6,0,-1,2,0,-7,3,-1,3,-2,2,-7,-2,1,1,2,1,2,-5,0,-3,-2,
58,2,-3,5,-3,-2,-1,2,-2,0,2,5,-3,2,-4,1,0,3,3,2,-4,-4,1,-6,1,
59,-1,-6,1,-3,-3,-4,4,0,-2,2,2,-2,2,1,3,0,5,2,3,-8,0,1,-4,4,
60,-1,-8,-4,0,-2,-5,3,1,-1,-1,1,1,3,3,2,1,2,-1,3,-9,5,0,-1,5,
61,2,-9,-6,3,-1,-2,1,1,1,-2,0,2,3,2,0,0,-1,-2,2,-7,7,-1,2,2,
62,5,-7,-5,3,2,1,2,0,2,1,-1,1,0,-2,-1,-3,-4,-1,1,-4,6,-1,3,-1,
63,5,-2,-1,0,5,4,2,-4,2,0,-4,0,0,-7,-1,0,-5,0,1,0,2,0,4,-4,
64,2,2,5,-3,4,6,1,-7,0,-1,-3,-2,3,-9,1,3,-2,2,2,1,-4,1,1,-6,
65,-1,3,8,-3,1,3,3,-9,-1,2,-2,-1,3,-8,2,0,1,1,3,1,-7,1,0,-3,
66,-1,1,8,0,-2,0,4,-8,-1,1,1,0,2,-6,2,-1,2,0,3,0,-7,0,-1,0,
67,2,-4,5,3,-5,-3,2,-4,0,-2,4,1,2,-3,1,0,3,-1,2,-2,-4,-1,-2,3,
68,5,-7,-1,3,-3,-6,0,2,2,-2,6,2,2,-1,-1,0,2,-2,1,-7,2,-1,-5,6,
69,5,-8,-5,0,-1,-4,1,5,2,1,3,0,1,0,-1,-1,1,0,1,-10,6,0,-3,4,
70,2,-8,-6,-3,0,-1,3,5,1,2,0,-1,1,0,0,0,0,1,2,-10,7,1,0,1,
71,-1,-7,-4,-3,1,2,2,2,-1,-1,-3,-2,4,-1,2,3,-1,2,3,-7,5,1,3,-2,
72,-1,-4,1,0,3,5,2,-4,-2,0,-6,-1,4,-3,3,0,-2,1,3,-2,0,0,5,-5,
73,2,1,5,3,5,4,3,-8,0,1,-4,2,1,-6,1,-3,-3,-2,2,0,-4,-1,2,-4,
74,5,3,6,3,2,1,1,-9,3,-2,-1,3,1,-8,-2,0,-2,-3,1,1,-5,-1,1,-1,
75,5,2,4,0,-1,-2,0,-7,5,-1,2,2,2,-9,-4,1,-1,-2,1,1,-3,0,0,2,
76,2,-2,1,-3,-4,-3,2,-4,4,2,3,-1,2,-7,-3,0,2,1,2,0,0,1,-1,3,
77,-1,-7,-3,-3,-5,-4,4,0,0,2,4,-4,2,-2,1,0,5,4,3,-4,4,1,-4,4,
78,-1,-9,-4,0,-2,-1,3,1,-3,-1,1,-3,3,2,4,1,4,3,3,-7,5,0,-3,1,
79,2,-8,-2,3,1,2,1,1,-5,-2,0,-2,3,3,6,0,1,2,2,-9,3,-1,-2,-2,
80,5,-6,1,3,2,3,2,0,-4,1,-1,1,0,1,5,-3,-2,-1,1,-8,0,-1,1,-3,
81,5,-3,3,0,3,2,2,-2,0,0,-2,4,0,-4,1,0,-5,-4,1,-4,-2,0,4,-2,
82,2,-1,2,-3,2,-1,1,-7,5,-1,-5,5,3,-7,-4,3,-3,-5,2,2,-1,1,6,1,
83,-1,0,0,-3,1,-2,3,-10,7,2,-3,2,3,-8,-6,0,-1,-2,3,5,1,1,3,2,
84,-1,0,-1,0,0,-1,4,-10,6,1,0,-1,2,-8,-5,-1,0,1,3,5,2,0,0,1,
85,2,-1,-1,3,-1,0,2,-7,2,-2,3,-4,2,-7,-1,0,1,4,2,2,2,-1,-3,0,
86,5,-3,1,3,-2,2,0,-2,-4,-2,5,-6,2,-4,5,0,3,6,1,-4,0,-1,-6,-2,
87,5,-6,2,0,-3,1,1,0,-7,1,2,-3,1,1,8,-1,5,3,1,-8,-1,0,-4,-1,
88,2,-8,2,-3,-2,0,3,1,-7,2,1,0,1,3,8,0,2,0,2,-9,-1,1,-1,0,
89,-1,-9,1,-3,-1,-1,2,1,-4,-1,0,3,4,2,5,3,-1,-3,3,-7,0,1,2,1,
90,-1,-7,-1,0,2,-2,2,0,2,0,-1,6,4,-2,-1,0,-4,-6,3,-4,2,0,3,2,
91,2,-2,-1,3,5,0,3,-4,6,1,-4,4,1,-7,-5,-3,-5,-4,2,0,2,-1,4,0,
92,5,2,0,3,4,1,1,-7,7,-2,-3,1,1,-9,-6,0,-2,-1,1,1,1,-1,1,-1,
93,5,3,2,0,1,2,0,-9,5,-1,-2,-2,2,-8,-4,1,1,2,1,1,-1,0,0,-2,
94,2,1,3,-3,-2,1,2,-8,0,2,1,-5,2,-6,1,0,2,5,2,0,-2,1,-1,-1,
95,-1,-4,1,-3,-5,-2,4,-4,-4,2,4,-4,2,-3,5,0,3,4,3,-2,0,1,-2,2,
96,-1,-7,-2,0,-3,-3,3,2,-5,-1,6,-1,3,-1,6,1,2,1,3,-7,3,0,-5,3,
97,2,-8,-4,3,-1,-2,1,5,-3,-2,3,2,3,0,4,0,1,-2,2,-10,5,-1,-3,2,
98,5,-8,-3,3,0,1,2,5,0,1,0,3,0,0,1,-3,0,-3,1,-10,4,-1,0,-1,
99,5,-7,1,0,1,4,2,2,4,0,-3,4,0,-1,-3,0,-1,-4,1,-7,0,0,3,-4,
100,2,-4,4,-3,3,3,1,-4,5,-1,-6,1,3,-3,-4,3,-2,-1,2,-2,-3,1,5,-3,
101,-1,1,6,-3,5,2,3,-8,3,2,-4,-2,3,-6,-2,0,-3,2,3,0,-5,1,2,-2,
102,-1,3,5,0,2,-1,4,-9,0,1,-1,-3,2,-8,1,-1,-2,3,3,1,-4,0,1,1,
103,2,2,1,3,-1,-4,2,-7,-2,-2,2,-2,2,-9,3,0,-1,2,2,1,0,-1,0,4,
104,5,-2,-4,3,-4,-5,0,-4,-1,-2,3,1,2,-7,2,0,2,-1,1,0,5,-1,-1,5,
105,5,-7,-6,0,-5,-2,1,0,1,1,4,2,1,-2,0,-1,5,-2,1,-4,7,0,-4,2,
106,2,-9,-5,-3,-2,1,3,1,2,2,1,1,1,2,-1,0,4,-1,2,-7,6,1,-3,-1,
107,-1,-8,-1,-3,1,4,2,1,2,-1,0,0,4,3,-1,3,1,0,3,-9,2,1,-2,-4,
108,-1,-6,5,0,2,6,2,0,0,0,-1,-2,4,1,1,0,-2,2,3,-8,-4,0,1,-6,
109,2,-3,8,3,3,3,3,-2,-1,1,-2,-1,1,-4,2,-3,-5,1,2,-4,-7,-1,4,-3,
110,5,-1,8,3,2,0,1,-7,-1,-2,-5,0,1,-7,2,0,-3,0,1,2,-7,-1,6,0,
111,5,0,5,0,1,-3,0,-10,0,-1,-3,1,2,-8,1,1,-1,-1,1,5,-4,0,3,3,
112,2,0,-1,-3,0,-6,2,-10,2,2,0,2,2,-8,-1,0,0,-2,2,5,2,1,0,6,
113,-1,-1,-5,-3,-1,-4,4,-7,2,2,3,0,2,-7,-1,0,1,0,3,2,6,1,-3,4,
114,-1,-3,-6,0,-2,-1,3,-2,1,-1,5,-1,3,-4,0,1,3,1,3,-4,7,0,-6,1,
115,2,-6,-4,3,-3,2,1,0,-1,-2,2,-2,3,1,2,0,5,2,2,-8,5,-1,-4,-2,
116,5,-8,1,3,-2,5,2,1,-2,1,1,-1,0,3,3,-3,2,1,1,-9,0,-1,-1,-5,
117,5,-9,5,0,-1,4,2,1,0,0,0,2,0,2,1,0,-1,-2,1,-7,-4,0,2,-4,
118,2,-7,6,-3,2,1,1,0,3,-1,-1,3,3,-2,-2,3,-4,-3,2,-4,-5,1,3,-1,
119,-1,-2,4,-3,5,-2,3,-4,5,2,-4,2,3,-7,-4,0,-5,-2,3,0,-3,1,4,2,
120,-1,2,1,0,4,-3,4,-7,4,1,-3,-1,2,-9,-3,-1,-2,1,3,1,0,0,1,3,
121,2,3,-3,3,1,-4,2,-9,0,-2,-2,-4,2,-8,1,0,1,4,2,1,4,-1,0,4,
122,5,1,-4,3,-2,-1,0,-8,-3,-2,1,-3,2,-6,4,0,2,3,1,0,5,-1,-1,1,
123,5,-4,-2,0,-5,2,1,-4,-5,1,4,-2,1,-3,6,-1,3,2,1,-2,3,0,-2,-2,
124,2,-7,1,-3,-3,3,3,2,-4,2,6,1,1,-1,5,0,2,-1,2,-7,0,1,-5,-3,
125,-1,-8,3,-3,-1,2,2,5,0,-1,3,4,4,0,1,3,1,-4,3,-10,-2,1,-3,-2,
126,-1,-8,2,0,0,-1,2,5,5,0,0,5,4,0,-4,0,0,-5,3,-10,-1,0,0,1,
127,2,-7,0,3,1,-2,3,2,7,1,-3,2,1,-1,-6,-3,-1,-2,2,-7,1,-1,3,2,
128,5,-4,-1,3,3,-1,1,-4,6,-2,-6,-1,1,-3,-5,0,-2,1,1,-2,2,-1,5,1,
129,5,1,-1,0,5,0,0,-8,2,-1,-4,-4,2,-6,-1,1,-3,4,1,0,2,0,2,0,
130,2,3,1,-3,2,2,2,-9,-4,2,-1,-6,2,-8,5,0,-2,6,2,1,0,1,1,-2,
131,-1,2,2,-3,-1,1,4,-7,-7,2,2,-3,2,-9,8,0,-1,3,3,1,-1,1,0,-1,
132,-1,-2,2,0,-4,0,3,-4,-7,-1,3,0,3,-7,8,1,2,0,3,0,-1,0,-1,0,
133,2,-7,1,3,-5,-1,1,0,-4,-2,4,3,3,-2,5,0,5,-3,2,-4,0,-1,-4,1,
134,5,-9,-1,3,-2,-2,2,1,2,1,1,6,0,2,-1,-3,4,-6,1,-7,2,-1,-3,2,
135,5,-8,-1,0,1,0,2,1,6,0,0,4,0,3,-5,0,1,-4,1,-9,2,0,-2,0,
136,2,-6,0,-3,2,1,1,0,7,-1,-1,1,3,1,-6,3,-2,-1,2,-8,1,1,1,-1,
137,-1,-3,2,-3,3,2,3,-2,5,2,-2,-2,3,-4,-4,0,-5,2,3,-4,-1,1,4,-2,
138,-1,-1,3,0,2,1,4,-7,0,1,-5,-5,2,-7,1,-1,-3,5,3,2,-2,0,6,-1,
139,2,0,1,3,1,-2,2,-10,-4,-2,-3,-4,2,-8,5,0,-1,4,2,5,0,-1,3,2,
140,5,0,-2,3,0,-3,0,-10,-5,-2,0,-1,2,-8,6,0,0,1,1,5,3,-1,0,3,
141,5,-1,-4,0,-1,-2,1,-7,-3,1,3,2,1,-7,4,-1,1,-2,1,2,5,0,-3,2,
142,2,-3,-3,-3,-2,1,3,-2,0,2,5,3,1,-4,1,0,3,-3,2,-4,4,1,-6,-1,
143,-1,-6,1,-3,-3,4,2,0,4,-1,2,4,4,1,-3,3,5,-4,3,-8,0,1,-4,-4,
144,-1,-8,4,0,-2,3,2,1,5,0,1,1,4,3,-4,0,2,-1,3,-9,-3,0,-1,-3,
145,2,-9,6,3,-1,2,3,1,3,1,0,-2,1,2,-2,-3,-1,2,2,-7,-5,-1,2,-2,
146,5,-7,5,3,2,-1,1,0,0,-2,-1,-3,1,-2,1,0,-4,3,1,-4,-4,-1,3,1,
147,5,-2,1,0,5,-4,0,-4,-2,-1,-4,-2,2,-7,3,1,-5,2,1,0,0,0,4,4,
148,2,2,-4,-3,4,-5,2,-7,-1,2,-3,1,2,-9,2,0,-2,-1,2,1,5,1,1,5,
149,-1,3,-6,-3,1,-2,4,-9,1,2,-2,2,2,-8,0,0,1,-2,3,1,7,1,0,2,
150,-1,1,-5,0,-2,1,3,-8,2,-1,1,1,3,-6,-1,1,2,-1,3,0,6,0,-1,-1,
151,2,-4,-1,3,-5,4,1,-4,2,-2,4,0,3,-3,-1,0,3,0,2,-2,2,-1,-2,-4,
152,5,-7,5,3,-3,6,2,2,0,1,6,-2,0,-1,1,-3,2,2,1,-7,-4,-1,-5,-6,
153,5,-8,8,0,-1,3,2,5,-1,0,3,-1,0,0,2,0,1,1,1,-10,-7,0,-3,-3,
154,2,-8,8,-3,0,0,1,5,-1,-1,0,0,3,0,2,3,0,0,2,-10,-7,1,0,0,
155,-1,-7,5,-3,1,-3,3,2,0,2,-3,1,3,-1,1,0,-1,-1,3,-7,-4,1,3,3,
156,-1,-4,-1,0,3,-6,4,-4,2,1,-6,2,2,-3,-1,-1,-2,-2,3,-2,2,0,5,6,
157,2,1,-5,3,5,-4,2,-8,2,-2,-4,0,2,-6,-1,0,-3,0,2,0,6,-1,2,4,
158,5,3,-6,3,2,-1,0,-9,1,-2,-1,-1,2,-8,0,0,-2,1,1,1,7,-1,1,1,
159,5,2,-4,0,-1,2,1,-7,-1,1,2,-2,1,-9,2,-1,-1,2,1,1,5,0,0,-2,
160,2,-2,1,-3,-4,5,3,-4,-2,2,3,-1,1,-7,3,0,2,1,2,0,0,1,-1,-5,
161,-1,-7,5,-3,-5,4,2,0,0,-1,4,2,4,-2,1,3,5,-2,3,-4,-4,1,-4,-4,
162,-1,-9,6,0,-2,1,2,1,3,0,1,3,4,2,-2,0,4,-3,3,-7,-5,0,-3,-1,
163,2,-8,4,3,1,-2,3,1,5,1,0,2,1,3,-4,-3,1,-2,2,-9,-3,-1,-2,2,
164,5,-6,1,3,2,-3,1,0,4,-2,-1,-1,1,1,-3,0,-2,1,1,-8,0,-1,1,3,
165,5,-3,-3,0,3,-4,0,-2,0,-1,-2,-4,2,-4,1,1,-5,4,1,-4,4,0,4,4,
166,2,-1,-4,-3,2,-1,2,-7,-3,2,-5,-3,2,-7,4,0,-3,3,2,2,5,1,6,1,
167,-1,0,-2,-3,1,2,4,-10,-5,2,-3,-2,2,-8,6,0,-1,2,3,5,3,1,3,-2,
168,-1,0,1,0,0,3,3,-10,-4,-1,0,1,3,-8,5,1,0,-1,3,5,0,0,0,-3,
169,2,-1,3,3,-1,2,1,-7,0,-2,3,4,3,-7,1,0,1,-4,2,2,-2,-1,-3,-2,
170,5,-3,2,3,-2,-1,2,-2,5,1,5,5,0,-4,-4,-3,3,-5,1,-4,-1,-1,-6,1,
171,5,-6,0,0,-3,-2,2,0,7,0,2,2,0,1,-6,0,5,-2,1,-8,1,0,-4,2,
172,2,-8,-1,-3,-2,-1,1,1,6,-1,1,-1,3,3,-5,3,2,1,2,-9,2,1,-1,1,
173,-1,-9,-1,-3,-1,0,3,1,2,2,0,-4,3,2,-1,0,-1,4,3,-7,2,1,2,0,
174,-1,-7,1,0,2,2,4,0,-4,1,-1,-6,2,-2,5,-1,-4,6,3,-4,0,0,3,-2,
175,2,-2,2,3,5,1,2,-4,-7,-2,-4,-3,2,-7,8,0,-5,3,2,0,-1,-1,4,-1,
176,5,2,2,3,4,0,0,-7,-7,-2,-3,0,2,-9,8,0,-2,0,1,1,-1,-1,1,0,
177,5,3,1,0,1,-1,1,-9,-4,1,-2,3,1,-8,5,-1,1,-3,1,1,0,0,0,1,
178,2,1,-1,-3,-2,-2,3,-8,2,2,1,6,1,-6,-1,0,2,-6,2,0,2,1,-1,2,
179,-1,-4,-1,-3,-5,0,2,-4,6,-1,4,4,4,-3,-5,3,3,-4,3,-2,2,1,-2,0,
180,-1,-7,0,0,-3,1,2,2,7,0,6,1,4,-1,-6,0,2,-1,3,-7,1,0,-5,-1,
181,2,-8,2,3,-1,2,3,5,5,1,3,-2,1,0,-4,-3,1,2,2,-10,-1,-1,-3,-2,
182,5,-8,3,3,0,1,1,5,0,-2,0,-5,1,0,1,0,0,5,1,-10,-2,-1,0,-1,
183,5,-7,1,0,1,-2,0,2,-4,-1,-3,-4,2,-1,5,1,-1,4,1,-7,0,0,3,2,
184,2,-4,-2,-3,3,-3,2,-4,-5,2,-6,-1,2,-3,6,0,-2,1,2,-2,3,1,5,3,
185,-1,1,-4,-3,5,-2,4,-8,-3,2,-4,2,2,-6,4,0,-3,-2,3,0,5,1,2,2,
186,-1,3,-3,0,2,1,3,-9,0,-1,-1,3,3,-8,1,1,-2,-3,3,1,4,0,1,-1,
187,2,2,1,3,-1,4,1,-7,4,-2,2,4,3,-9,-3,0,-1,-4,2,1,0,-1,0,-4,
188,5,-2,4,3,-4,3,2,-4,5,1,3,1,0,-7,-4,-3,2,-1,1,0,-3,-1,-1,-3,
189,5,-7,6,0,-5,2,2,0,3,0,4,-2,0,-2,-2,0,5,2,1,-4,-5,0,-4,-2,
190,2,-9,5,-3,-2,-1,1,1,0,-1,1,-3,3,2,1,3,4,3,2,-7,-4,1,-3,1,
191,-1,-8,1,-3,1,-4,3,1,-2,2,0,-2,3,3,3,0,1,2,3,-9,0,1,-2,4,
192,-1,-6,-4,0,2,-5,4,0,-1,1,-1,1,2,1,2,-1,-2,-1,3,-8,5,0,1,5,
193,2,-3,-6,3,3,-2,2,-2,1,-2,-2,2,2,-4,0,0,-5,-2,2,-4,7,-1,4,2,
194,5,-1,-5,3,2,1,0,-7,2,-2,-5,1,2,-7,-1,0,-3,-1,1,2,6,-1,6,-1,
195,5,0,-1,0,1,4,1,-10,2,1,-3,0,1,-8,-1,-1,-1,0,1,5,2,0,3,-4,
196,2,0,5,-3,0,6,3,-10,0,2,0,-2,1,-8,1,0,0,2,2,5,-4,1,0,-6,
197,-1,-1,8,-3,-1,3,2,-7,-1,-1,3,-1,4,-7,2,3,1,1,3,2,-7,1,-3,-3,
198,-1,-3,8,0,-2,0,2,-2,-1,0,5,0,4,-4,2,0,3,0,3,-4,-7,0,-6,0,
199,2,-6,5,3,-3,-3,3,0,0,1,2,1,1,1,1,-3,5,-1,2,-8,-4,-1,-4,3,
200,5,-8,-1,3,-2,-6,1,1,2,-2,1,2,1,3,-1,0,2,-2,1,-9,2,-1,-1,6,
201,5,-9,-5,0,-1,-4,0,1,2,-1,0,0,2,2,-1,1,-1,0,1,-7,6,0,2,4,
202,2,-7,-6,-3,2,-1,2,0,1,2,-1,-1,2,-2,0,0,-4,1,2,-4,7,1,3,1,
203,-1,-2,-4,-3,5,2,4,-4,-1,2,-4,-2,2,-7,2,0,-5,2,3,0,5,1,4,-2,
204,-1,2,1,0,4,5,3,-7,-2,-1,-3,-1,3,-9,3,1,-2,1,3,1,0,0,1,-5,
205,2,3,5,3,1,4,1,-9,0,-2,-2,2,3,-8,1,0,1,-2,2,1,-4,-1,0,-4,
206,5,1,6,3,-2,1,2,-8,3,1,1,3,0,-6,-2,-3,2,-3,1,0,-5,-1,-1,-1,
207,5,-4,4,0,-5,-2,2,-4,5,0,4,2,0,-3,-4,0,3,-2,1,-2,-3,0,-2,2,
208,2,-7,1,-3,-3,-3,1,2,4,-1,6,-1,3,-1,-3,3,2,1,2,-7,0,1,-5,3,
209,-1,-8,-3,-3,-1,-4,3,5,0,2,3,-4,3,0,1,0,1,4,3,-10,4,1,-3,4,
210,-1,-8,-4,0,0,-1,4,5,-3,1,0,-3,2,0,4,-1,0,3,3,-10,5,0,0,1,
211,2,-7,-2,3,1,2,2,2,-5,-2,-3,-2,2,-1,6,0,-1,2,2,-7,3,-1,3,-2,
212,5,-4,1,3,3,3,0,-4,-4,-2,-6,1,2,-3,5,0,-2,-1,1,-2,0,-1,5,-3,
213,5,1,3,0,5,2,1,-8,0,1,-4,4,1,-6,1,-1,-3,-4,1,0,-2,0,2,-2,
214,2,3,2,-3,2,-1,3,-9,5,2,-1,5,1,-8,-4,0,-2,-5,2,1,-1,1,1,1,
215,-1,2,0,-3,-1,-2,2,-7,7,-1,2,2,4,-9,-6,3,-1,-2,3,1,1,1,0,2,
216,-1,-2,-1,0,-4,-1,2,-4,6,0,3,-1,4,-7,-5,0,2,1,3,0,2,0,-1,1,
217,2,-7,-1,3,-5,0,3,0,2,1,4,-4,1,-2,-1,-3,5,4,2,-4,2,-1,-4,0,
218,5,-9,1,3,-2,2,1,1,-4,-2,1,-6,1,2,5,0,4,6,1,-7,0,-1,-3,-2,
219,5,-8,2,0,1,1,0,1,-7,-1,0,-3,2,3,8,1,1,3,1,-9,-1,0,-2,-1,
220,2,-6,2,-3,2,0,2,0,-7,2,-1,0,2,1,8,0,-2,0,2,-8,-1,1,1,0,
221,-1,-3,1,-3,3,-1,4,-2,-4,2,-2,3,2,-4,5,0,-5,-3,3,-4,0,1,4,1,
222,-1,-1,-1,0,2,-2,3,-7,2,-1,-5,6,3,-7,-1,1,-3,-6,3,2,2,0,6,2,
223,2,0,-1,3,1,0,1,-10,6,-2,-3,4,3,-8,-5,0,-1,-4,2,5,2,-1,3,0,
224,5,0,0,3,0,1,2,-10,7,1,0,1,0,-8,-6,-3,0,-1,1,5,1,-1,0,-1,
225,5,-1,2,0,-1,2,2,-7,5,0,3,-2,0,-7,-4,0,1,2,1,2,-1,0,-3,-2,
226,2,-3,3,-3,-2,1,1,-2,0,-1,5,-5,3,-4,1,3,3,5,2,-4,-2,1,-6,-1,
227,-1,-6,1,-3,-3,-2,3,0,-4,2,2,-4,3,1,5,0,5,4,3,-8,0,1,-4,2,
228,-1,-8,-2,0,-2,-3,4,1,-5,1,1,-1,2,3,6,-1,2,1,3,-9,3,0,-1,3,
229,2,-9,-4,3,-1,-2,2,1,-3,-2,0,2,2,2,4,0,-1,-2,2,-7,5,-1,2,2,
230,5,-7,-3,3,2,1,0,0,0,-2,-1,3,2,-2,1,0,-4,-3,1,-4,4,-1,3,-1,
231,5,-2,1,0,5,4,1,-4,4,1,-4,4,1,-7,-3,-1,-5,-4,1,0,0,0,4,-4,
